Date,Open,High,Low,Close,Adj Close,Volume
2013-03-15,143.399994,143.580002,142.899994,143.320007,120.415665,767850
2013-03-18,142.000000,143.179993,141.860001,142.539993,119.760284,819550
2013-03-19,142.860001,143.020004,141.300003,142.199997,119.474632,603900
2013-03-20,143.020004,143.419998,142.839996,143.179993,120.297997,1279950
2013-03-21,142.320007,142.839996,141.759995,142.020004,119.323372,312100
2013-03-22,141.779999,142.399994,141.679993,142.380005,120.192902,437050
2013-03-25,142.860001,143.100006,141.320007,141.979996,119.855240,615400
2013-03-26,142.520004,143.059998,142.339996,143.039993,120.750031,1374550
2013-03-27,142.199997,143.059998,141.899994,142.960007,120.682510,392950
2013-03-28,142.960007,143.619995,142.759995,143.279999,120.952599,366400
2013-04-01,143.399994,144.199997,142.539993,142.880005,120.614922,618150
2013-04-02,143.380005,143.919998,143.199997,143.580002,121.205887,799350
2013-04-03,143.720001,143.800003,141.779999,142.139999,119.990273,771900
2013-04-04,142.300003,142.979996,142.039993,142.699997,120.462990,975050
2013-04-05,141.000000,142.259995,140.800003,142.139999,119.990273,642150
2013-04-08,142.199997,143.039993,141.699997,143.020004,120.733185,315950
2013-04-09,143.320007,144.059998,142.880005,143.539993,121.172127,369050
2013-04-10,143.940002,145.440002,143.899994,145.300003,122.657860,1110200
2013-04-11,145.320007,146.220001,145.179993,145.779999,123.063034,450400
2013-04-12,145.320007,145.639999,144.619995,145.460007,122.792892,1241200
2013-04-15,144.679993,144.779999,142.039993,142.139999,119.990273,671850
2013-04-16,143.160004,144.179993,142.759995,144.139999,121.678612,673400
2013-04-17,143.139999,143.139999,141.279999,142.020004,119.888969,767850
2013-04-18,142.279999,142.279999,140.580002,140.860001,118.909744,3966900
2013-04-19,141.419998,142.419998,141.119995,142.360001,120.175972,731400
2013-04-22,142.639999,143.300003,141.699997,143.000000,120.716324,527900
2013-04-23,143.699997,144.600006,143.000000,144.520004,121.999428,875050
2013-04-24,144.520004,144.960007,144.259995,144.559998,122.033157,1775750
2013-04-25,144.979996,145.839996,144.779999,145.199997,122.573471,300450
2013-04-26,144.960007,145.220001,144.440002,144.880005,122.303299,259750
2013-04-29,145.300003,146.179993,145.080002,145.820007,123.096863,519050
2013-04-30,145.860001,146.279999,145.259995,146.279999,123.485153,486350
2013-05-01,145.919998,145.960007,144.779999,144.960007,122.370850,462400
2013-05-02,145.360001,146.399994,145.199997,146.259995,123.468224,404700
2013-05-03,147.580002,148.240005,147.500000,147.639999,124.633209,475850
2013-05-06,147.899994,148.380005,147.820007,148.100006,125.021561,699750
2013-05-07,148.479996,148.960007,148.059998,148.860001,125.663109,391950
2013-05-08,148.779999,149.639999,148.679993,149.639999,126.321579,294900
2013-05-09,149.539993,149.919998,148.820007,149.199997,125.950119,397550
2013-05-10,149.339996,149.740005,148.880005,149.720001,126.389069,671150
2013-05-13,149.479996,150.000000,149.119995,149.699997,126.372185,1208650
2013-05-14,149.940002,151.419998,149.899994,151.279999,127.705971,363000
2013-05-15,151.100006,152.440002,151.039993,152.139999,128.431976,707050
2013-05-16,151.860001,152.339996,151.220001,151.440002,127.841118,676650
2013-05-17,152.020004,152.979996,151.820007,152.880005,129.056656,660750
2013-05-20,152.759995,153.500000,152.619995,152.880005,129.056656,665450
2013-05-21,153.059998,153.679993,152.520004,153.080002,129.225494,481200
2013-05-22,153.320007,154.860001,151.300003,152.059998,128.364441,978050
2013-05-23,150.339996,151.919998,150.139999,151.520004,127.908592,1134700
2013-05-24,150.600006,151.399994,150.199997,151.320007,127.739769,684800
2013-05-28,153.139999,153.679993,151.880005,152.399994,128.651474,566800
2013-05-29,151.500000,151.839996,150.520004,151.240005,127.672234,881200
2013-05-30,151.419998,152.580002,151.360001,151.899994,128.229385,444800
2013-05-31,151.479996,152.279999,149.500000,149.679993,126.355324,814800
2013-06-03,150.059998,150.600006,148.960007,150.460007,127.013779,1002250
2013-06-04,150.580002,151.220001,149.039993,150.000000,126.625450,1190650
2013-06-05,149.380005,149.639999,147.580002,147.699997,124.683899,1122300
2013-06-06,147.660004,148.979996,146.759995,148.860001,125.663109,1172500
2013-06-07,150.080002,151.059998,149.419998,150.940002,127.418968,1464650
2013-06-10,151.460007,151.460007,150.539993,150.880005,127.368317,1841250
2013-06-11,149.520004,150.679993,148.979996,149.339996,126.068336,1502800
2013-06-12,150.419998,150.520004,148.000000,148.179993,125.089035,1058300
2013-06-13,148.020004,150.600006,147.720001,150.320007,126.895622,1280150
2013-06-14,150.179993,150.779999,149.160004,149.399994,126.118950,1172650
2013-06-17,150.479996,151.279999,149.779999,150.600006,127.131950,1048100
2013-06-18,150.699997,152.000000,150.699997,151.759995,128.111130,1033300
2013-06-19,151.679993,151.940002,149.660004,149.740005,126.405991,990950
2013-06-20,148.220001,148.440002,145.559998,145.940002,123.198135,1686200
2013-06-21,146.960007,147.100006,144.979996,146.399994,123.586426,1565400
2013-06-24,144.199997,145.119995,142.660004,143.820007,122.023598,1863750
2013-06-25,145.179993,145.759995,144.220001,145.259995,123.245354,1520750
2013-06-26,146.440002,147.000000,145.880005,146.619995,124.399239,1710800
2013-06-27,147.580002,148.240005,147.460007,147.600006,125.230751,756150
2013-06-28,147.160004,147.860001,146.460007,146.679993,124.450165,1026450
2013-07-01,147.740005,148.800003,147.539993,147.779999,125.383476,1394400
2013-07-02,147.559998,148.660004,147.000000,147.559998,125.196823,1208750
2013-07-03,147.059998,148.160004,146.759995,147.699997,125.315628,513250
2013-07-05,148.880005,149.399994,147.779999,149.339996,126.707077,626450
2013-07-08,150.119995,150.580002,149.839996,150.119995,127.368835,836550
2013-07-09,151.100006,151.460007,150.479996,151.259995,128.336075,792000
2013-07-10,151.179993,151.820007,150.820007,151.300003,128.370026,771550
2013-07-11,153.080002,153.539993,152.580002,153.440002,130.185638,1298350
2013-07-12,153.399994,153.779999,153.119995,153.479996,130.219650,971450
2013-07-15,153.839996,154.220001,153.619995,154.039993,130.694748,643900
2013-07-16,154.119995,154.199997,153.039993,153.460007,130.202652,698900
2013-07-17,154.039993,154.279999,153.660004,153.839996,130.525055,702400
2013-07-18,154.179993,155.059998,154.139999,154.720001,131.271667,432700
2013-07-19,154.399994,155.000000,154.179993,155.000000,131.509262,367600
2013-07-22,155.199997,155.500000,154.839996,155.279999,131.746780,420100
2013-07-23,155.580002,155.619995,154.860001,154.960007,131.475327,1034850
2013-07-24,155.580002,155.600006,154.080002,154.380005,130.983200,790000
2013-07-25,154.059998,154.860001,153.860001,154.660004,131.220764,314200
2013-07-26,154.080002,154.960007,153.460007,154.860001,131.390533,876850
2013-07-29,154.520004,154.860001,153.979996,154.399994,131.000183,927100
2013-07-30,154.960007,155.080002,154.100006,154.419998,131.017105,446950
2013-07-31,154.759995,155.580002,154.339996,154.460007,131.051102,623550
2013-08-01,155.679993,156.460007,155.639999,156.339996,132.646164,491850
2013-08-02,156.020004,156.600006,155.779999,156.580002,132.849808,558650
2013-08-05,156.339996,156.619995,156.080002,156.479996,132.764923,317900
2013-08-06,156.119995,156.199997,155.160004,155.539993,131.967392,413650
2013-08-07,155.000000,155.199997,154.440002,155.000000,131.509262,431150
2013-08-08,155.720001,155.860001,154.720001,155.539993,131.967392,499050
2013-08-09,155.360001,155.820007,154.600006,155.100006,131.594040,618400
2013-08-12,154.339996,155.100006,154.279999,154.899994,131.424393,330550
2013-08-13,155.160004,155.619995,154.279999,155.500000,131.933487,2052850
2013-08-14,155.320007,155.539993,154.539993,154.619995,131.186829,496300
2013-08-15,153.320007,153.320007,152.160004,152.360001,129.269348,750750
2013-08-16,152.119995,152.619995,151.580002,151.919998,128.895996,615000
2013-08-19,151.699997,152.220001,150.940002,150.960007,128.081497,825050
2013-08-20,151.199997,152.220001,151.020004,151.559998,128.590607,933300
2013-08-21,151.259995,152.059998,150.399994,150.779999,127.928833,498450
2013-08-22,151.039993,152.320007,151.039993,152.100006,129.048767,635800
2013-08-23,152.580002,152.800003,151.860001,152.600006,129.472977,424400
2013-08-26,152.800003,153.259995,151.960007,152.119995,129.065735,704050
2013-08-27,150.580002,151.119995,149.500000,149.619995,126.944588,803600
2013-08-28,149.539993,150.639999,149.339996,150.119995,127.368835,665900
2013-08-29,149.779999,151.139999,149.699997,150.360001,127.572472,923100
2013-08-30,150.639999,150.639999,149.460007,149.699997,127.012466,870300
2013-09-03,151.320007,151.639999,149.940002,150.580002,127.759094,1569400
2013-09-04,150.619995,152.059998,150.360001,151.839996,128.828156,700250
2013-09-05,151.899994,152.399994,151.800003,151.800003,128.794174,692800
2013-09-06,152.539993,152.940002,150.660004,152.059998,129.014832,1109250
2013-09-09,152.500000,153.619995,152.500000,153.559998,130.287491,1185400
2013-09-10,154.479996,154.720001,154.160004,154.720001,131.271667,1038650
2013-09-11,154.500000,155.199997,154.220001,155.199997,131.678909,807650
2013-09-12,155.160004,155.339996,154.559998,154.820007,131.356506,855500
2013-09-13,154.919998,155.259995,154.600006,155.139999,131.628036,540000
2013-09-16,156.820007,156.880005,155.779999,156.080002,132.425583,693950
2013-09-17,156.160004,156.720001,156.160004,156.720001,132.968597,2351450
2013-09-18,156.679993,158.960007,156.279999,158.600006,134.563690,990900
2013-09-19,158.960007,159.039993,158.119995,158.339996,134.343109,2964000
2013-09-20,158.660004,158.660004,157.059998,157.100006,133.290985,611450
2013-09-23,156.160004,156.300003,155.160004,155.740005,132.801514,1400700
2013-09-24,155.639999,156.220001,155.020004,155.399994,132.511566,1632400
2013-09-25,155.399994,155.660004,154.720001,154.899994,132.085236,789000
2013-09-26,155.119995,155.860001,154.860001,155.520004,132.613937,622250
2013-09-27,154.699997,154.940002,154.339996,154.860001,132.051178,1405950
2013-09-30,153.399994,154.380005,153.100006,154.000000,131.317810,1521800
2013-10-01,154.039993,155.259995,153.919998,155.179993,132.323990,1110450
2013-10-02,154.179993,155.000000,153.740005,154.979996,132.153473,1253600
2013-10-03,154.600006,154.720001,152.839996,153.600006,130.976700,1447700
2013-10-04,153.679993,154.860001,153.479996,154.720001,131.931747,538450
2013-10-07,153.360001,154.300003,153.220001,153.399994,130.806198,690850
2013-10-08,153.339996,153.520004,151.479996,151.619995,129.288345,2071600
2013-10-09,151.899994,152.240005,150.720001,151.619995,129.288345,1340100
2013-10-10,153.199997,155.039993,153.199997,155.039993,132.204590,1441200
2013-10-11,154.740005,156.020004,154.619995,155.960007,132.989151,1235900
2013-10-14,155.020004,156.699997,154.880005,156.639999,133.568939,1408450
2013-10-15,156.179993,156.759995,155.259995,155.479996,132.579788,1655750
2013-10-16,156.360001,157.699997,156.300003,157.600006,134.387573,3102850
2013-10-17,157.000000,158.759995,156.979996,158.679993,135.308517,2548900
2013-10-18,159.240005,159.860001,158.960007,159.740005,136.212341,1671950
2013-10-21,159.839996,160.059998,159.419998,159.820007,136.280609,1009100
2013-10-22,160.259995,161.139999,160.020004,160.679993,137.013901,1364950
2013-10-23,160.160004,160.199997,159.380005,159.940002,136.382950,948250
2013-10-24,160.220001,160.639999,159.860001,160.460007,136.826355,795600
2013-10-25,160.800003,161.199997,160.479996,161.199997,137.457352,1019700
2013-10-28,161.149994,161.669998,160.960007,161.399994,137.627899,1155000
2013-10-29,161.789993,162.389999,161.589996,162.389999,138.472076,844500
2013-10-30,162.529999,162.619995,160.929993,161.479996,137.696060,3362100
2013-10-31,161.399994,162.039993,160.800003,160.880005,137.184464,1437500
2013-11-01,161.279999,161.779999,160.529999,161.339996,137.576736,1341300
2013-11-04,161.910004,162.070007,161.380005,162.070007,138.199219,2940900
2013-11-05,161.339996,161.910004,160.839996,161.580002,137.781326,1147000
2013-11-06,162.210007,162.589996,161.729996,162.330002,138.420914,1510400
2013-11-07,162.649994,162.740005,160.100006,160.250000,136.647263,1242100
2013-11-08,160.220001,162.449997,160.179993,162.449997,138.523224,1629500
2013-11-11,162.279999,162.619995,162.089996,162.419998,138.497650,1109900
2013-11-12,162.089996,162.470001,161.580002,162.130005,138.250381,929600
2013-11-13,161.330002,163.440002,161.330002,163.380005,139.316254,1336300
2013-11-14,163.610001,164.380005,163.320007,164.289993,140.092224,1720600
2013-11-15,164.500000,165.000000,164.320007,165.000000,140.697632,710300
2013-11-18,165.279999,165.369995,164.009995,164.389999,140.177475,1319800
2013-11-19,164.279999,164.779999,163.740005,164.070007,139.904648,1156500
2013-11-20,164.339996,164.820007,163.080002,163.550003,139.461227,1468000
2013-11-21,164.000000,164.949997,163.880005,164.830002,140.552719,2121600
2013-11-22,164.910004,165.669998,164.720001,165.669998,141.268951,1405200
2013-11-25,165.929993,165.970001,165.259995,165.570007,141.183701,810000
2013-11-26,165.589996,166.009995,165.289993,165.490005,141.115479,773300
2013-11-27,165.699997,166.039993,165.509995,165.940002,141.499191,826300
2013-11-29,166.100006,166.509995,165.649994,165.699997,141.294556,614400
2013-12-02,165.949997,166.220001,165.149994,165.440002,141.072876,1409000
2013-12-03,164.889999,165.259995,164.160004,164.800003,140.527069,1076900
2013-12-04,164.100006,165.339996,163.389999,164.610001,140.365097,1374100
2013-12-05,164.399994,164.649994,163.800003,163.979996,139.827866,1168500
2013-12-06,165.550003,165.919998,165.059998,165.839996,141.413940,1208700
2013-12-09,166.250000,166.429993,165.990005,166.220001,141.737961,1586300
2013-12-10,165.820007,166.169998,165.509995,165.649994,141.251953,1747700
2013-12-11,165.669998,165.699997,163.539993,163.770004,139.648804,1079100
2013-12-12,163.639999,163.850006,162.869995,163.229996,139.188339,3453800
2013-12-13,163.529999,163.679993,162.880005,163.179993,139.145676,2151000
2013-12-16,163.960007,164.720001,163.899994,164.220001,140.032562,1838100
2013-12-17,164.330002,164.360001,163.309998,163.639999,139.537949,1479800
2013-12-18,163.919998,166.509995,162.009995,166.490005,141.968155,3112400
2013-12-19,166.029999,166.470001,165.570007,166.339996,141.840271,1242900
2013-12-20,166.440002,167.649994,166.440002,167.179993,142.556519,1303500
2013-12-23,168.070007,168.949997,167.750000,168.949997,144.065811,1480200
2013-12-24,167.229996,167.669998,167.220001,167.649994,143.734894,585700
2013-12-26,167.949997,168.529999,167.949997,168.429993,144.403641,968100
2013-12-27,168.720001,168.759995,168.270004,168.440002,144.412247,929700
2013-12-30,168.460007,168.559998,168.199997,168.369995,144.352219,1112800
2013-12-31,168.660004,169.229996,168.520004,169.149994,145.020920,774400
2014-01-02,168.529999,168.610001,167.199997,167.630005,143.717819,1731300
2014-01-03,167.880005,168.210007,167.330002,167.479996,143.589157,1710500
2014-01-06,168.110001,168.160004,166.820007,167.059998,143.229065,1339000
2014-01-07,167.729996,168.369995,167.630005,168.100006,144.120758,824700
2014-01-08,168.070007,168.399994,167.550003,168.169998,144.180756,3147500
2014-01-09,168.669998,168.679993,167.490005,168.270004,144.266510,1117200
2014-01-10,168.550003,168.750000,167.660004,168.660004,144.600861,990200
2014-01-13,168.289993,168.740005,166.149994,166.520004,142.766129,1338500
2014-01-14,167.029999,168.360001,166.710007,168.250000,144.249390,866000
2014-01-15,168.630005,169.429993,168.589996,169.199997,145.063812,943100
2014-01-16,168.820007,169.000000,168.419998,168.940002,144.840927,778500
2014-01-17,168.699997,168.990005,167.970001,168.210007,144.215057,904300
2014-01-21,169.220001,169.279999,167.710007,168.740005,144.669434,1366400
2014-01-22,169.059998,169.080002,168.490005,168.839996,144.755188,751200
2014-01-23,168.009995,168.009995,166.589996,167.479996,143.589157,1294000
2014-01-24,166.369995,166.419998,163.869995,163.880005,140.502701,1828900
2014-01-27,164.070007,164.449997,162.289993,163.080002,139.816849,2882100
2014-01-28,163.240005,164.250000,163.179993,164.089996,140.682770,1067400
2014-01-29,162.750000,163.570007,162.070007,162.380005,139.216690,1346400
2014-01-30,163.889999,164.720001,163.330002,164.199997,140.777023,2086700
2014-01-31,162.149994,164.250000,162.100006,163.179993,139.902481,1322100
2014-02-03,163.020004,163.410004,159.259995,159.610001,136.841827,2969400
2014-02-04,160.289993,161.080002,159.729996,160.690002,137.767761,1116700
2014-02-05,160.100006,160.820007,159.179993,160.419998,137.536316,1701400
2014-02-06,160.910004,162.589996,160.880005,162.570007,139.379608,1109600
2014-02-07,163.369995,164.779999,162.850006,164.669998,141.180054,1258200
2014-02-10,164.639999,164.960007,164.199997,164.929993,141.402924,937400
2014-02-11,165.119995,167.130005,164.970001,166.750000,142.963318,1497400
2014-02-12,166.990005,167.500000,166.479996,166.899994,143.091919,1855000
2014-02-13,165.699997,167.839996,165.699997,167.720001,143.794922,1336600
2014-02-14,167.559998,168.910004,167.369995,168.610001,144.557968,917200
2014-02-18,168.740005,169.039993,168.270004,168.860001,144.772293,1174300
2014-02-19,168.419998,169.479996,167.570007,167.699997,143.777786,1928100
2014-02-20,167.929993,169.070007,167.330002,168.649994,144.592255,1080000
2014-02-21,169.020004,169.410004,168.419998,168.570007,144.523727,706200
2014-02-24,168.869995,170.570007,168.779999,169.369995,145.209549,978600
2014-02-25,169.580002,170.029999,168.839996,169.309998,145.158112,1001000
2014-02-26,169.589996,170.039993,168.910004,169.309998,145.158112,709000
2014-02-27,169.149994,170.270004,168.970001,170.250000,145.964066,1034200
2014-02-28,170.220001,171.470001,169.570007,170.630005,146.289841,853900
2014-03-03,169.190002,169.889999,168.380005,169.460007,145.286758,2235900
2014-03-04,171.169998,172.229996,171.130005,171.880005,147.361526,1281500
2014-03-05,172.000000,172.309998,171.789993,171.910004,147.387253,983100
2014-03-06,172.539993,172.839996,172.190002,172.460007,147.858826,1037000
2014-03-07,173.080002,173.130005,171.789993,172.419998,147.824478,1205600
2014-03-10,172.240005,172.479996,171.470001,172.449997,147.850174,885300
2014-03-11,172.729996,172.919998,171.169998,171.500000,147.035690,945700
2014-03-12,170.750000,171.649994,170.360001,171.619995,147.138611,1065000
2014-03-13,172.139999,172.240005,169.210007,169.720001,145.509659,1659400
2014-03-14,169.350006,170.220001,169.000000,169.229996,145.089523,1323500
2014-03-17,170.059998,171.139999,169.990005,170.750000,146.392670,1695400
2014-03-18,171.070007,172.179993,170.929993,171.960007,147.430115,779700
2014-03-19,172.029999,172.229996,169.990005,171.020004,146.624252,1166300
2014-03-20,170.679993,172.160004,170.369995,171.990005,147.455826,818200
2014-03-21,172.809998,173.190002,171.240005,171.419998,146.967178,825200
2014-03-24,171.190002,171.389999,169.160004,169.919998,146.346191,2004900
2014-03-25,170.779999,171.250000,169.779999,170.750000,147.061035,1202100
2014-03-26,171.389999,171.639999,169.449997,169.490005,145.975815,1155600
2014-03-27,169.320007,169.779999,168.479996,169.149994,145.682999,980700
2014-03-28,169.630005,170.789993,169.500000,169.899994,146.328903,548900
2014-03-31,171.039993,171.589996,170.869995,171.350006,147.577774,822000
2014-04-01,171.869995,172.589996,171.759995,172.500000,148.568237,1247500
2014-04-02,172.720001,173.289993,172.399994,173.089996,149.076355,1972800
2014-04-03,173.330002,173.369995,172.320007,172.820007,148.843887,718300
2014-04-04,173.770004,173.820007,170.529999,170.740005,147.052414,2270800
2014-04-07,170.360001,170.649994,168.570007,168.899994,145.467697,1645000
2014-04-08,168.789993,169.880005,168.220001,169.600006,146.070572,2064000
2014-04-09,170.080002,171.460007,169.610001,171.429993,147.646698,768800
2014-04-10,171.419998,171.490005,167.619995,167.770004,144.494461,1286900
2014-04-11,166.919998,168.050003,166.110001,166.259995,143.193893,1762400
2014-04-14,167.580002,168.000000,166.259995,167.600006,144.348053,1456600
2014-04-15,167.979996,168.869995,166.330002,168.759995,145.347122,2160100
2014-04-16,169.919998,170.550003,169.190002,170.539993,146.880157,2410000
2014-04-17,170.350006,171.240005,170.029999,170.740005,147.052414,925500
2014-04-21,170.850006,171.419998,170.660004,171.369995,147.595016,804400
2014-04-22,171.570007,172.619995,171.490005,172.119995,148.240952,1053300
2014-04-23,172.089996,172.160004,171.649994,171.710007,147.887817,724500
2014-04-24,172.630005,172.630005,171.300003,172.089996,148.215118,543900
2014-04-25,171.550003,171.630005,170.320007,170.710007,147.026550,1357900
2014-04-28,171.389999,171.960007,169.490005,171.229996,147.474411,647800
2014-04-29,171.789993,172.289993,171.429993,172.050003,148.180664,1065900
2014-04-30,171.750000,172.710007,171.500000,172.589996,148.645691,605300
2014-05-01,172.500000,173.029999,172.029999,172.600006,148.654388,623900
2014-05-02,172.559998,173.259995,172.059998,172.320007,148.413193,754800
2014-05-05,171.490005,172.720001,171.020004,172.679993,148.723251,792600
2014-05-06,172.270004,172.380005,171.110001,171.179993,147.431335,567700
2014-05-07,171.729996,172.220001,170.440002,172.190002,148.301239,1160600
2014-05-08,171.960007,173.199997,171.429993,171.979996,148.120407,1390700
2014-05-09,171.979996,172.289993,171.199997,172.279999,148.378784,955400
2014-05-12,172.960007,173.979996,172.960007,173.910004,149.782608,780100
2014-05-13,174.089996,174.490005,173.889999,174.070007,149.920395,994800
2014-05-14,173.910004,173.970001,173.000000,173.229996,149.196960,1335700
2014-05-15,172.899994,172.929993,170.869995,171.669998,147.853348,3191100
2014-05-16,171.800003,172.360001,171.100006,172.339996,148.430389,699600
2014-05-19,171.979996,173.100006,171.809998,172.929993,148.938568,926900
2014-05-20,172.860001,172.880005,171.410004,171.789993,147.956711,669400
2014-05-21,172.360001,173.369995,172.309998,173.279999,149.239990,991300
2014-05-22,173.350006,174.059998,173.059998,173.750000,149.644821,859000
2014-05-23,173.910004,174.539993,173.820007,174.470001,150.264938,613900
2014-05-27,175.089996,175.550003,175.000000,175.500000,151.152054,890000
2014-05-28,175.520004,175.789993,175.089996,175.320007,150.996994,990900
2014-05-29,175.820007,176.320007,175.369995,176.320007,151.858231,541000
2014-05-30,176.160004,176.690002,175.979996,176.550003,152.056335,874700
2014-06-02,176.830002,176.850006,175.940002,176.789993,152.263031,1620200
2014-06-03,176.350006,176.789993,176.220001,176.679993,152.168289,1252900
2014-06-04,176.369995,177.149994,176.199997,177.000000,152.443909,984900
2014-06-05,177.240005,178.380005,176.630005,178.199997,153.477478,853600
2014-06-06,178.619995,179.089996,178.520004,179.050003,154.209549,586800
2014-06-09,179.039993,179.690002,178.869995,179.229996,154.364548,461800
2014-06-10,179.029999,179.300003,178.660004,179.270004,154.399017,959900
2014-06-11,178.639999,178.820007,178.250000,178.690002,153.899429,558100
2014-06-12,178.419998,178.520004,176.979996,177.360001,152.753983,891400
2014-06-13,177.729996,178.070007,177.169998,177.919998,153.236282,731200
2014-06-16,177.690002,178.410004,177.500000,178.070007,153.365494,756700
2014-06-17,177.830002,178.679993,177.630005,178.539993,153.770248,2934400
2014-06-18,178.589996,179.970001,178.169998,179.869995,154.915726,501900
2014-06-19,180.039993,180.210007,179.509995,180.089996,155.105225,746900
2014-06-20,180.509995,180.570007,180.250000,180.449997,155.415298,830300
2014-06-23,179.699997,179.729996,179.270004,179.559998,155.345215,737700
2014-06-24,179.289993,180.139999,178.309998,178.500000,154.428162,391700
2014-06-25,178.139999,179.490005,178.130005,179.259995,155.085663,586000
2014-06-26,179.360001,179.380005,177.979996,179.169998,155.007843,676800
2014-06-27,178.789993,179.559998,178.690002,179.479996,155.275986,1032300
2014-06-30,179.429993,179.820007,179.279999,179.429993,155.232742,1261200
2014-07-01,179.880005,181.190002,179.830002,180.690002,156.322861,1199000
2014-07-02,180.669998,181.029999,180.570007,180.820007,156.435303,511500
2014-07-03,181.309998,181.779999,181.199997,181.729996,157.222565,327900
2014-07-07,181.380005,181.500000,180.839996,181.139999,156.712158,1151800
2014-07-08,180.770004,180.820007,179.500000,179.970001,155.699936,749400
2014-07-09,180.360001,180.880005,180.000000,180.720001,156.348770,930300
2014-07-10,179.009995,180.470001,178.839996,180.029999,155.751801,614600
2014-07-11,179.940002,180.360001,179.509995,180.270004,155.959473,520400
2014-07-14,181.199997,181.410004,181.020004,181.160004,156.729416,493100
2014-07-15,181.250000,181.630005,180.059998,180.850006,156.461273,1207000
2014-07-16,181.649994,181.759995,181.009995,181.539993,157.058212,539400
2014-07-17,180.960007,181.619995,179.190002,179.410004,155.215469,1103900
2014-07-18,180.020004,181.440002,179.940002,181.300003,156.850586,571500
2014-07-21,180.710007,181.080002,180.130005,180.910004,156.513168,866000
2014-07-22,181.580002,182.039993,181.419998,181.720001,157.213898,1509500
2014-07-23,182.000000,182.320007,181.639999,182.149994,157.585892,750900
2014-07-24,182.360001,182.500000,181.970001,182.149994,157.585892,535800
2014-07-25,181.649994,181.770004,180.940002,181.279999,156.833206,635700
2014-07-28,181.350006,181.600006,180.279999,181.360001,156.902481,485700
2014-07-29,181.699997,181.889999,180.570007,180.589996,156.236282,639000
2014-07-30,181.220001,181.440002,179.860001,180.589996,156.236282,1128500
2014-07-31,179.350006,179.500000,176.960007,176.960007,153.095840,2430500
2014-08-01,176.520004,177.619995,175.649994,176.529999,152.723770,3398000
2014-08-04,176.809998,178.110001,176.070007,177.770004,153.796600,2212000
2014-08-05,177.039993,177.479996,175.399994,175.970001,152.239334,1251300
2014-08-06,175.199997,176.820007,175.179993,176.080002,152.334518,1185800
2014-08-07,176.899994,177.039993,174.699997,175.130005,151.512619,1527100
2014-08-08,175.490005,177.270004,175.100006,177.160004,153.268860,1209900
2014-08-11,177.869995,178.470001,177.610001,177.660004,153.701401,1191200
2014-08-12,177.470001,177.990005,176.899994,177.449997,153.519699,513900
2014-08-13,178.149994,178.830002,177.869995,178.699997,154.601181,781600
2014-08-14,178.919998,179.479996,178.770004,179.479996,155.275986,842000
2014-08-15,180.149994,180.300003,178.179993,179.429993,155.232742,1694300
2014-08-18,180.460007,181.029999,180.339996,180.919998,156.521820,1039100
2014-08-19,181.399994,182.029999,181.229996,181.880005,157.352356,583000
2014-08-20,181.660004,182.610001,181.649994,182.380005,157.784943,1507800
2014-08-21,182.580002,183.169998,182.419998,182.899994,158.234756,756600
2014-08-22,182.800003,183.089996,182.240005,182.610001,157.983856,656500
2014-08-25,183.539993,183.860001,183.270004,183.559998,158.805786,1097200
2014-08-26,183.720001,184.169998,183.649994,183.710007,158.935532,749500
2014-08-27,183.809998,183.899994,183.339996,183.679993,158.909546,602600
2014-08-28,183.020004,183.619995,182.850006,183.539993,158.788467,447700
2014-08-29,183.830002,184.059998,183.229996,183.990005,159.177765,617200
2014-09-02,184.300003,184.300003,183.270004,183.940002,159.134521,553800
2014-09-03,184.649994,184.679993,183.589996,183.860001,159.065323,627600
2014-09-04,184.119995,184.820007,183.100006,183.559998,158.805786,536700
2014-09-05,183.529999,184.470001,182.880005,184.440002,159.567139,502300
2014-09-08,184.240005,184.460007,183.399994,183.970001,159.160461,635900
2014-09-09,183.789993,183.880005,182.410004,182.779999,158.130951,515300
2014-09-10,182.889999,183.550003,182.270004,183.500000,158.753860,849800
2014-09-11,182.750000,183.699997,182.610001,183.669998,158.900940,525700
2014-09-12,183.490005,183.509995,182.080002,182.580002,157.957932,724000
2014-09-15,182.639999,182.740005,181.889999,182.460007,157.854141,1021700
2014-09-16,182.110001,184.119995,182.000000,183.820007,159.030701,565100
2014-09-17,184.110001,184.919998,183.199997,184.080002,159.255646,975000
2014-09-18,184.649994,185.059998,184.429993,185.039993,160.086182,740000
2014-09-19,185.639999,185.839996,184.580002,184.860001,159.930466,964000
2014-09-22,183.699997,183.740005,182.229996,182.559998,158.692657,836700
2014-09-23,181.949997,182.699997,181.509995,181.529999,157.797302,752200
2014-09-24,181.619995,183.070007,181.119995,182.990005,159.066406,968500
2014-09-25,182.500000,182.520004,179.990005,180.050003,156.510803,1603000
2014-09-26,180.360001,181.880005,180.130005,181.500000,157.771240,916900
2014-09-29,179.929993,181.449997,179.770004,181.139999,157.458313,1482800
2014-09-30,181.300003,181.809998,180.289993,180.589996,156.980133,767700
2014-10-01,180.339996,180.419998,177.809998,178.220001,154.920029,2380200
2014-10-02,178.050003,178.830002,176.399994,178.210007,154.911346,1263800
2014-10-03,179.479996,180.550003,178.880005,180.199997,156.641220,1217400
2014-10-06,180.940002,181.179993,179.360001,179.979996,156.449890,1307000
